Freq p' spl
1987.59191 0.000150216862 17.5137738
1999.08088 0.000134750545 16.5700107
2010.56985 0.000152722714 17.6574728
2022.05882 0.000160960536 18.1137883
2033.54779 0.000152135709 17.6240233
2045.03676 0.000150504671 17.5303996
2056.52574 0.000152843872 17.6643607
2068.01471 0.000140480339 16.931711
2079.50368 0.000133809625 16.5091472
2090.99265 0.000157711575 17.9366715
2102.48162 0.000156278916 17.8574079
2113.97059 0.000140791513 16.9509296
2125.45956 0.00012002126 15.5645637
2136.94853 0.000152659135 17.653856
2148.4375 0.000180272955 19.0980116
2159.92647 0.000153930671 17.7259033
2171.41544 0.000102635378 14.2053418
2182.90441 0.000131539113 16.3604983
2194.39338 0.000183432481 19.2489249
2205.88235 0.000173872209 18.7840035
2217.37132 0.00010879304 14.7114224
2228.86029 0.000104513879 14.3628794
2240.34926 0.000171745125 18.6770884
2251.83824 0.000186037747 19.3714215
2263.32721 0.000130422339 16.2864398
2274.81618 8.70463729e-05 12.7744137
2286.30515 0.000148727284 17.427213
2297.79412 0.000177315945 18.9543559
2309.28309 0.000153437415 17.6980255
2320.77206 8.49391657e-05 12.5615599
2332.26103 0.000117332677 15.3677797
2343.75 0.000171965605 18.6882319
2355.23897 0.00016410325 18.2817437
2366.72794 0.000106442662 14.5217146
2378.21691 9.72285743e-05 13.7352784
2389.70588 0.00014985705 17.4929437
2401.19485 0.000162638242 18.2038535
2412.68382 0.000123837735 15.8364601
2424.17279 9.5625839e-05 13.5909053
2435.66176 0.000128685274 16.1699771
2447.15074 0.000148742436 17.4280979
2458.63971 0.000129197831 16.2045045
2470.12868 0.00010704439 14.5706783
2481.61765 0.000118408826 15.4470816
2493.10662 0.000118644394 15.4643445
2504.59559 0.00015957179 18.0385224
2516.08456 0.000120544476 15.6023464
2527.57353 0.000120796957 15.62052
2539.0625 0.000123895117 15.8404839
2550.55147 0.00011847799 15.4521537
2562.04044 0.000121640114 15.6809364
2573.52941 0.000130727041 16.3067087
2585.01838 0.000122772796 15.761443
2596.50735 0.000104116431 14.3297855
2607.99632 0.000113107491 15.0492275
2619.48529 0.0001367992 16.7010712
2630.97426 0.000132669196 16.434802
2642.46324 0.00010045406 14.01875
2653.95221 9.72873245e-05 13.7405253
2665.44118 0.000133782359 16.5073771
2676.93015 0.000144182857 17.1576726
2688.41912 0.000110646989 14.8581921
2699.90809 8.5236642e-05 12.5919267
2711.39706 0.000118401524 15.4465459
2722.88603 0.000145955547 17.2638122
2734.375 0.000124152135 15.858484
2745.86397 8.0322509e-05 12.0761454
2757.35294 0.000100922351 14.0591473
2768.84191 0.000141518193 16.9956456
2780.33088 0.000136217406 16.6640522
2791.81985 9.12515751e-05 13.1842075
2803.30882 8.44379076e-05 12.5101493
2814.79779 0.00012815377 16.1340278
2826.28676 0.000139453513 16.8679893
2837.77574 0.000106096066 14.4933857
2849.26471 7.98899667e-05 12.0292449
2860.75368 0.000111071086 14.8914205
2872.24265 0.000132860848 16.4473405
2883.73162 0.000117052577 15.3470197
2895.22059 0.000104555834 14.3663655
2906.70956 9.17834061e-05 13.2346835
2918.19853 0.000121983414 15.7054158
2929.6875 0.000117581091 15.3861498
2941.17647 9.42092279e-05 13.461269
2952.66544 9.12516846e-05 13.1842179
2964.15441 0.00010797153 14.6455852
2975.64338 0.000112091345 14.9708417
2987.13235 0.000101814653 14.1356058
2998.62132 9.65960616e-05 13.6785885
3010.11029 0.000101002159 14.0660132
3021.59926 0.000102129399 14.1624156
3033.08824 0.000100484432 14.0213757
3044.57721 0.000103530655 14.2807793
3056.06618 0.000103506447 14.2787481
3067.55515 9.39169717e-05 13.4342817
3079.04412 9.14330461e-05 13.2014639
3090.53309 0.00010748634 14.6064656
3102.02206 0.000100233799 13.9996839
3113.51103 9.65443789e-05 13.6739399
3125 8.35564963e-05 12.4190045
3136.48897 9.95595191e-05 13.9410559
3147.97794 0.000115568886 15.2362186
3159.46691 0.000103156414 14.2493248
3170.95588 7.73328933e-05 11.7466853
3182.44485 8.84797882e-05 12.9162816
3193.93382 0.000115578192 15.236918
3205.42279 0.000112608782 15.0108453
3216.91176 8.12388981e-05 12.1746806
3228.40074 7.58777681e-05 11.581691
3239.88971 0.000108292271 14.6713493
3251.37868 0.000118101929 15.4245399
3262.86765 9.18169088e-05 13.2378534
3274.35662 6.93590543e-05 10.8014633
3285.84559 9.58656399e-05 13.6126596
3297.33456 0.000115782035 15.2522237
3308.82353 0.000101057793 14.0707963
3320.3125 7.01772951e-05 10.9033326
3331.80147 8.20126403e-05 12.257016
3343.29044 0.000109440826 14.7629873
3354.77941 0.000107095072 14.5747899
3366.26838 8.00049668e-05 12.0417391
3377.75735 7.43099346e-05 11.4003377
3389.24632 9.83596085e-05 13.8357359
3400.73529 0.000105711759 14.4618661
3412.22426 8.80968478e-05 12.8786075
3423.71324 7.52190016e-05 11.5059514
3435.20221 8.85220263e-05 12.920427
3446.69118 9.83692551e-05 13.8365877
3458.18015 9.06398217e-05 13.1257809
3469.66912 8.11523968e-05 12.1654271
3481.15809 8.39056592e-05 12.4552252
3492.64706 8.24446066e-05 12.3026451
3504.13603 0.000101339167 14.0949466
3515.625 8.61779313e-05 12.6873214
3527.11397 8.7895394e-05 12.8587224
3538.60294 8.79180387e-05 12.8609599
3550.09191 8.37481153e-05 12.4389009
3561.58088 8.60096322e-05 12.6703419
3573.06985 9.21750776e-05 13.2716703
3584.55882 8.83035906e-05 12.8989673
3596.04779 7.72701879e-05 11.7396395
3607.53676 8.0567704e-05 12.1026198
3619.02574 9.4347339e-05 13.4739932
3630.51471 9.37209921e-05 13.4161376
3642.00368 7.63285899e-05 11.6331449
3653.49265 7.21653138e-05 11.1459702
3664.98162 9.16488642e-05 13.2219418
3676.47059 9.93132118e-05 13.9195406
3687.95956 8.1815128e-05 12.2360724
3699.44853 6.74403167e-05 10.5577921
3710.9375 8.23944393e-05 12.2973581
3722.42647 9.96565865e-05 13.9495202
3733.91544 8.93721315e-05 13.0034424
3745.40441 6.55031262e-05 10.3046406
3756.89338 7.300163e-05 11.2460512
3768.38235 9.6165313e-05 13.6397691
3779.87132 9.54197101e-05 13.5721619
3791.36029 7.17373779e-05 11.0943101
3802.84926 6.52520527e-05 10.2712837
3814.33824 8.80429966e-05 12.8732964
3825.82721 9.65851799e-05 13.67761
3837.31618 7.97632734e-05 12.0154595
3848.80515 6.41876022e-05 10.1284231
3860.29412 7.84376518e-05 11.8698918
3871.78309 9.23290908e-05 13.2861713
3883.27206 8.56981976e-05 12.6388338
3894.76103 7.49397404e-05 11.4736438
3906.25 7.17960351e-05 11.1014093
3917.73897 8.64310979e-05 12.7128007
3929.22794 8.52370035e-05 12.5919636
3940.71691 7.31844151e-05 11.2677722
3952.20588 7.04115506e-05 10.9322783
3963.69485 7.88344652e-05 11.9137226
3975.18382 8.18056425e-05 12.2350653
3986.67279 7.67840248e-05 11.6848175
3998.16176 7.37555199e-05 11.3352907
4009.65074 7.55815446e-05 11.5477153
4021.13971 7.60465289e-05 11.600988
4032.62868 7.56032242e-05 11.5502064
4044.11765 7.76452924e-05 11.7817027
4055.60662 7.73290393e-05 11.7462524
4067.09559 7.16885372e-05 11.0883945
4078.58456 7.07362099e-05 10.9722358
4090.07353 8.01274838e-05 12.0550302
4101.5625 7.44747402e-05 11.41958
4113.05147 7.34576785e-05 11.3001441
4124.54044 6.52878279e-05 10.2760445
4136.02941 7.38818655e-05 11.3501571
4147.51838 8.37811716e-05 12.4423287
4159.00735 7.72644313e-05 11.7389923
4170.49632 6.25982785e-05 9.91064789
4181.98529 6.74559929e-05 10.5598109
4193.47426 8.32093721e-05 12.382845
4204.96324 8.25065454e-05 12.3091682
4216.45221 6.50895848e-05 10.2496301
4227.94118 6.07122508e-05 9.64492676
4239.43015 7.84609388e-05 11.8724701
4250.91912 8.53605611e-05 12.6045453
4262.40809 7.1096971e-05 11.0164221
4273.89706 5.78192386e-05 9.22084745
4285.38603 7.10312659e-05 11.0083912
4296.875 8.45427713e-05 12.5209297
4308.36397 7.54934339e-05 11.5375837
4319.85294 5.89394271e-05 9.38751828
4331.34191 6.37753313e-05 10.0724546
4342.83088 7.93605206e-05 11.9714902
4354.31985 7.90808329e-05 11.9408248
4365.80882 6.44489043e-05 10.1637108
4377.29779 6.03446502e-05 9.59217558
4388.78676 7.28751902e-05 11.2309941
4400.27574 7.78100609e-05 11.8001152
4411.76471 6.88854438e-05 10.7419493
4423.25368 6.1632773e-05 9.77563425
4434.74265 6.75503545e-05 10.5719527
4446.23162 7.32149608e-05 11.2713968
4457.72059 7.01398331e-05 10.8986946
4469.20956 6.52343443e-05 10.2689261
4480.69853 6.52559688e-05 10.2718049
4492.1875 6.44498122e-05 10.1638332
4503.67647 7.32841088e-05 11.2795963
4515.16544 6.77331866e-05 10.5954302
4526.65441 6.89208809e-05 10.7464165
4538.14338 6.76130899e-05 10.5800158
4549.63235 6.47605144e-05 10.2056059
4561.12132 6.70834305e-05 10.5117053
4572.61029 7.13550117e-05 11.0478897
4584.09926 6.84517082e-05 10.6870859
4595.58824 6.10506591e-05 9.69320723
4607.07721 6.32615729e-05 10.0021998
4618.56618 7.23854147e-05 11.1724214
4630.05515 7.20322138e-05 11.1299353
4641.54412 6.07703421e-05 9.65323371
4653.03309 5.79727255e-05 9.24387446
4664.52206 7.02917601e-05 10.9174884
4676.01103 7.53639751e-05 11.522676
4687.5 6.41946464e-05 10.1293763
4698.98897 5.56359964e-05 8.8865175
4710.47794 6.42409607e-05 10.1356406
4721.96691 7.56050652e-05 11.5504179
4733.45588 6.91950717e-05 10.7809034
4744.94485 5.42565192e-05 8.66843866
4756.43382 5.83996996e-05 9.30761235
4767.92279 7.30756534e-05 11.2548542
4779.41176 7.28744821e-05 11.2309097
4790.90074 5.81101585e-05 9.26444129
4802.38971 5.38982445e-05 8.61089249
4813.87868 6.78223735e-05 10.6068598
4825.36765 7.34996193e-05 11.3051019
4836.85662 6.30246454e-05 9.96960831
4848.34559 5.33977333e-05 8.52985652
4859.83456 6.18635355e-05 9.80809481
4871.32353 7.08156869e-05 10.9819895
4882.8125 6.66785308e-05 10.4591205
4894.30147 5.82251102e-05 9.28160648
4905.79044 5.97056895e-05 9.49971444
4917.27941 6.72776472e-05 10.536816
4928.76838 6.61955526e-05 10.3959763
4940.25735 5.89384332e-05 9.38737182
4951.74632 5.7836967e-05 9.22351029
4963.23529 6.29319405e-05 9.95682255
4974.72426 6.406892e-05 10.1123482
4986.21324 6.07291737e-05 9.64734753
4997.70221 5.97307208e-05 9.50335521
5009.19118 6.12947636e-05 9.72786757
5020.68015 6.07309313e-05 9.64759891
5032.16912 5.97671444e-05 9.50865021
5043.65809 6.17569376e-05 9.79311512
5055.14706 6.24483752e-05 9.88982295
5066.63603 5.85813918e-05 9.3345938
5078.125 5.69714965e-05 9.09255263
5089.61397 6.2883952e-05 9.95019664
5101.10294 6.08097132e-05 9.65885919
5112.59191 5.99294502e-05 9.53220595
5124.08088 5.32264294e-05 8.50194676
5135.56985 5.81190862e-05 9.26577564
5147.05882 6.58459018e-05 10.3499751
5158.54779 6.26473102e-05 9.91744867
5170.03676 5.24273752e-05 8.3705624
5181.52574 5.38943683e-05 8.61026781
5193.01471 6.48195696e-05 10.213523
5204.50368 6.58241231e-05 10.3471017
5215.99265 5.46052538e-05 8.72408868
5227.48162 4.99644892e-05 7.95262912
5238.97059 6.11827302e-05 9.71197714
5250.45956 6.72373229e-05 10.5316084
5261.94853 5.86890807e-05 9.35054622
5273.4375 4.88218214e-05 7.75167964
5284.92647 5.61059785e-05 8.95958291
5296.41544 6.66600196e-05 10.4567088
5307.90441 6.11284176e-05 9.70426315
5319.39338 5.03127805e-05 8.01296647
5330.88235 5.17446079e-05 8.2567021
5342.37132 6.22187384e-05 9.8578241
5353.86029 6.33104406e-05 10.0089068
5365.34926 5.4079495e-05 8.64005263
5376.83824 5.01513641e-05 7.98505509
5388.32721 5.77899461e-05 9.21644588
5399.81618 6.20434319e-05 9.83331634
5411.30515 5.69450465e-05 9.08851913
5422.79412 5.15447547e-05 8.22308962
5434.28309 5.44398408e-05 8.69773702
5445.77206 5.87301345e-05 9.35662
5457.26103 5.76264838e-05 9.19184251
5468.75 5.40968816e-05 8.64284471
5480.23897 5.31940365e-05 8.49665903
5491.72794 5.36199716e-05 8.56593168
5503.21691 5.73431925e-05 9.14903745
5514.70588 5.57633394e-05 8.90637556
5526.19485 5.62104522e-05 8.97574167
5537.68382 5.49252845e-05 8.77484639
5549.17279 5.3201522e-05 8.49788122
5560.66176 5.50019235e-05 8.78695763
5572.15074 5.78428709e-05 9.22439688
5583.63971 5.57829828e-05 8.90943475
5595.12868 5.07954372e-05 8.09589414
5606.61765 5.2211369e-05 8.33470171
5618.10662 5.83964076e-05 9.30712271
5629.59559 5.82797804e-05 9.28975822
5641.08456 5.0749668e-05 8.08806419
5652.57353 4.86533402e-05 7.72165332
5664.0625 5.67242715e-05 9.05477863
5675.55147 6.03885939e-05 9.59849844
5687.04044 5.30950966e-05 8.4804884
5698.52941 4.73655504e-05 7.48865184
5710.01838 5.25745611e-05 8.3949132
5721.50735 6.05648692e-05 9.62381576
5732.99632 5.65740572e-05 9.03174659
5744.48529 4.65345468e-05 7.33490986
5755.97426 4.86328048e-05 7.71798643
5767.46324 5.85527834e-05 9.33035098
5778.95221 5.89075302e-05 9.38281638
5790.44118 4.92016548e-05 7.81899427
5801.93015 4.5893681e-05 7.21445793
5813.41912 5.48455266e-05 8.7622243
5824.90809 5.91219352e-05 9.41437291
5836.39706 5.24456721e-05 8.3735932
5847.88603 4.58135467e-05 7.19927837
5859.375 5.08818655e-05 8.1106606
5870.86397 5.71587084e-05 9.12104822
5882.35294 5.47009976e-05 8.73930502
5893.84191 4.809703e-05 7.62176528
5905.33088 5.06130049e-05 8.06464254
5916.81985 5.46369132e-05 8.72912319
5928.30882 5.41633951e-05 8.65351767
5939.79779 4.97728615e-05 7.91925228
5951.28676 4.90304578e-05 7.78871905
5962.77574 5.19599357e-05 8.29277219
5974.26471 5.24939492e-05 8.38158501
5985.75368 5.06183682e-05 8.06556289
5997.24265 5.04107299e-05 8.02985979
6008.73162 5.12080249e-05 8.1661606
6020.22059 5.02440126e-05 8.0010864
6031.70956 4.96424408e-05 7.89646262
6043.19853 5.1606511e-05 8.23349006
6054.6875 5.22621807e-05 8.34315064
6066.17647 4.9137199e-05 7.80760802
6077.66544 4.7633119e-05 7.53758049
6089.15441 5.18836506e-05 8.28001061
6100.64338 5.20511491e-05 8.30800653
6112.13235 5.01641502e-05 7.98726927
6123.62132 4.47101363e-05 6.98751997
6135.11029 4.82758075e-05 7.65399102
6146.59926 5.45828125e-05 8.72051828
6158.08824 5.25586177e-05 8.39227878
6169.57721 4.46027684e-05 6.96663639
6181.06618 4.50446862e-05 7.0522714
6192.55515 5.34905687e-05 8.54494439
6204.04412 5.48877579e-05 8.7689099
6215.53309 4.65538501e-05 7.33851216
6227.02206 4.23190174e-05 6.51011159
6238.51103 5.0514421e-05 8.04770768
6250 5.57650658e-05 8.90664446
6261.48897 4.97361373e-05 7.91284115
6272.97794 4.17772185e-05 6.39819051
6284.46691 4.66472196e-05 7.35591535
6295.95588 5.52835947e-05 8.83132557
6307.44485 5.15453318e-05 8.22318688
6318.93382 4.33218467e-05 6.71353931
6330.42279 4.35457202e-05 6.75830964
6341.91176 5.15761956e-05 8.22838617
6353.40074 5.30531801e-05 8.47362851
6364.88971 4.62031885e-05 7.27283903
6376.37868 4.26211078e-05 6.57189477
6387.86765 4.82126979e-05 7.64262878
6399.35662 5.19778102e-05 8.29575967
6410.84559 4.83729251e-05 7.67144708
6422.33456 4.38435652e-05 6.81751733
6433.82353 4.57685134e-05 7.19073622
6445.3125 4.94898133e-05 7.8697164
6456.80147 4.88910078e-05 7.76397987
6468.29044 4.57628907e-05 7.18966908
6479.77941 4.49673129e-05 7.03733881
6491.26838 4.64014404e-05 7.31002933
6502.75735 4.72029879e-05 7.45878988
6514.24632 4.71052258e-05 7.44078189
6525.73529 4.72127656e-05 7.46058891
6537.22426 4.6495476e-05 7.32761405
6548.71324 4.53754198e-05 7.1158132
6560.20221 4.638387e-05 7.3067397
6571.69118 4.83958532e-05 7.6755631
6583.18015 4.7251523e-05 7.46771631
6594.66912 4.37387803e-05 6.79673344
6606.15809 4.42828954e-05 6.90412026
6617.64706 4.86729003e-05 7.7251446
6629.13603 4.9071746e-05 7.7960303
6640.625 4.38750658e-05 6.8237557
6652.11397 4.17547334e-05 6.39351438
6663.60294 4.72228171e-05 7.46243792
6675.09191 5.0477376e-05 8.0413355
6686.58088 4.57300792e-05 7.18343916
6698.06985 4.09538351e-05 6.22529163
6709.55882 4.41612498e-05 6.8802272
6721.04779 5.05463462e-05 8.05319544
6732.53676 4.83644122e-05 7.66991837
6744.02574 4.0743166e-05 6.18049556
6755.51471 4.11568595e-05 6.26824466
6767.00368 4.87273276e-05 7.73485195
6778.49265 5.00074435e-05 7.96009314
6789.98162 4.30004498e-05 6.64886005
6801.47059 3.93407455e-05 5.8762518
6812.95956 4.568263e-05 7.17442207
6824.44853 4.99762098e-05 7.95466642
6835.9375 4.55895927e-05 7.15671433
6847.42647 3.96182533e-05 5.93730657
6858.91544 4.25575629e-05 6.55893507
6870.40441 4.82601104e-05 7.65116631
6881.89338 4.72519454e-05 7.46779396
6893.38235 4.11106679e-05 6.25849073
6904.87132 4.26903515e-05 6.58599469
6916.36029 4.58995928e-05 7.21557675
6927.84926 4.68976777e-05 7.40242683
6939.33824 4.34945749e-05 6.7481019
6950.82721 4.14953428e-05 6.33938722
6962.31618 4.36216435e-05 6.77344057
6973.80515 4.53598602e-05 7.11283424
6985.29412 4.43326283e-05 6.91386967
6996.78309 4.28701422e-05 6.62249858
7008.27206 4.28329983e-05 6.61496961
7019.76103 4.33071635e-05 6.71059489
7031.25 4.37273705e-05 6.79446732
7042.73897 4.41332485e-05 6.874718
7054.22794 4.35775155e-05 6.7646494
7065.71691 4.208717e-05 6.46239457
7077.20588 4.22029422e-05 6.48625467
7088.69485 4.45309467e-05 6.95263864
7100.18382 4.43943717e-05 6.92595837
7111.67279 4.21410901e-05 6.47351541
7123.16176 3.96054023e-05 5.93448866
7134.65074 4.23917291e-05 6.52502272
7146.13971 4.5852401e-05 7.20664172
7157.62868 4.38882408e-05 6.82636354
7169.11765 3.90961624e-05 5.82208268
7180.60662 4.01433837e-05 6.05167962
7192.09559 4.54153555e-05 7.12345445
7203.58456 4.56471971e-05 7.16768239
7215.07353 4.00386176e-05 6.02898157
7226.5625 3.80745376e-05 5.59209283
7238.05147 4.35856416e-05 6.76626895
7249.54044 4.65153864e-05 7.33133275
7261.02941 4.20381672e-05 6.45227556
7272.51838 3.73185111e-05 5.41788624
7284.00735 4.10570004e-05 6.24714443
7295.49632 4.65304546e-05 7.334146
7306.98529 4.3342559e-05 6.71769106
7318.47426 3.80624706e-05 5.58933958
7329.96324 3.89005556e-05 5.77851617
7341.45221 4.41488532e-05 6.87778862
7352.94118 4.449699e-05 6.94601276
7364.43015 3.97125902e-05 5.95796436
7375.91912 3.80879936e-05 5.595162
7387.40809 4.20557064e-05 6.45589873
7398.89706 4.39842023e-05 6.84533449
7410.38603 4.10735237e-05 6.25063934
7421.875 3.85840523e-05 5.70755685
7433.36397 4.04962219e-05 6.12769025
7444.85294 4.26013179e-05 6.56786077
7456.34191 4.14422449e-05 6.32826555
7467.83088 3.94960379e-05 5.9104707
7479.31985 3.99307293e-05 6.00554493
7490.80882 4.11854103e-05 6.27426803
7502.29779 3.95633079e-05 5.92525201
7513.78676 4.0221429e-05 6.06855001
7525.27574 4.11460867e-05 6.26597082
7536.76471 4.09699246e-05 6.22870338
7548.25368 3.93265753e-05 5.87312264
7559.74265 3.94412407e-05 5.89841144
7571.23162 4.16199869e-05 6.36543886
7582.72059 4.15998751e-05 6.36124063
7594.20956 3.86123368e-05 5.7139218
7605.69853 3.79567434e-05 5.56517896
7617.1875 4.1386468e-05 6.31656738
7628.67647 4.26997378e-05 6.58790426
7640.16544 3.90943073e-05 5.82167054
7651.65441 3.64320705e-05 5.20907716
7663.14338 3.99767455e-05 6.0155488
7674.63235 4.33217398e-05 6.71351787
7686.12132 4.05865771e-05 6.14704861
7697.61029 3.62190931e-05 5.15815152
7709.09926 3.77708298e-05 5.5225306
7720.58824 4.30138909e-05 6.65157467
7732.07721 4.23642681e-05 6.51939424
7743.56618 3.66258654e-05 5.25515799
7755.05515 3.56935205e-05 5.03118778
7766.54412 4.12707061e-05 6.29223808
7778.03309 4.32435799e-05 6.69783288
7789.52206 3.84917006e-05 5.68674207
7801.01103 3.48071681e-05 4.81277389
7812.5 3.88342751e-05 5.76370413
7823.98897 4.28199954e-05 6.61233242
7835.47794 4.03413228e-05 6.09440279
7846.96691 3.54548442e-05 4.9729117
7858.45588 3.66380137e-05 5.2580385
7869.94485 4.12088007e-05 6.27919959
7881.43382 4.12427799e-05 6.2863587
7892.92279 3.65114627e-05 5.22798472
7904.41176 3.71587141e-05 5.38061362
7915.90074 3.91717954e-05 5.83886964
7927.38971 4.07696778e-05 6.18614567
7938.87868 3.8740569e-05 5.74272
7950.36765 3.66368155e-05 5.25775444
7961.85662 3.75515396e-05 5.47195504
7973.34559 3.9240145e-05 5.85401215
7984.83456 3.91653653e-05 5.83744371
7996.32353 3.79356022e-05 5.56033975
8007.8125 3.72141608e-05 5.39356467
